"country_name","year","water_source_type","water_treatment","avg_bacterial_count","avg_clean_water_access","sample_count","effectiveness_score","trend_flag"
"Mexico",2007,"Lake","Boiling","2866.67","47.02","60","118.35","Improving"
"Mexico",2009,"Lake","Boiling","2138.53","98.77","75","177.38","Improving"
"Mexico",2011,"Lake","Boiling","3104.50","86.96","40","155.92","Worsening"
"Mexico",2013,"Lake","Boiling","2851.45","99.94","55","171.43","Improving"
"Mexico",2015,"Lake","Boiling","3205.06","38.07","80","106.02","Worsening"
"Mexico",2019,"Lake","Boiling","3024.00","48.89","55","118.65","Improving"
"Mexico",2003,"Lake","Chlorination","2578.00","41.27","60","115.49","N/A"
"Mexico",2005,"Lake","Chlorination","2518.40","91.70","50","166.52","Improving"
"Mexico",2007,"Lake","Chlorination","2866.67","65.59","120","136.92","Worsening"
"Mexico",2008,"Lake","Chlorination","3143.88","30.70","40","99.26","Worsening"
"Mexico",2009,"Lake","Chlorination","2138.53","97.42","75","176.03","Improving"
"Mexico",2010,"Lake","Chlorination","2997.67","51.55","60","121.57","Worsening"
"Mexico",2011,"Lake","Chlorination","3104.50","40.93","80","109.89","Worsening"
"Mexico",2014,"Lake","Chlorination","2733.40","76.97","50","149.64","Improving"
"Mexico",2016,"Lake","Chlorination","3312.62","63.28","130","130.15","Worsening"
"Mexico",2001,"Lake","Filtration","2404.18","53.41","170","129.37","N/A"
"Mexico",2011,"Lake","Filtration","3104.50","54.55","40","123.51","Worsening"
"Mexico",2015,"Lake","Filtration","3205.06","47.96","160","115.91","Worsening"
"Mexico",2016,"Lake","Filtration","3312.62","55.93","65","122.80","Improving"
"Mexico",2020,"Lake","Filtration","2947.14","87.39","35","157.92","Improving"
"Mexico",2021,"Lake","Filtration","2150.85","70.56","65","149.05","Worsening"
"Mexico",2022,"Lake","Filtration","2943.58","58.76","60","129.32","Worsening"
"Mexico",2003,"Pond","Boiling","2578.00","38.90","60","113.12","N/A"
"Mexico",2005,"Pond","Boiling","2518.40","92.88","50","167.70","Improving"
"Mexico",2006,"Pond","Boiling","3024.89","43.22","45","112.97","Worsening"
"Mexico",2007,"Pond","Boiling","2866.67","88.79","60","160.12","Improving"
"Mexico",2008,"Pond","Boiling","3143.88","76.75","40","145.31","Worsening"
"Mexico",2009,"Pond","Boiling","2138.53","84.97","75","163.58","Improving"
"Mexico",2012,"Pond","Boiling","2249.67","32.03","60","109.53","Worsening"
"Mexico",2015,"Pond","Boiling","3205.06","78.51","80","146.46","Improving"
"Mexico",2016,"Pond","Boiling","3312.62","55.09","65","121.96","Worsening"
"Mexico",2017,"Pond","Boiling","2384.84","66.65","285","142.80","Improving"
"Mexico",2021,"Pond","Boiling","2150.85","64.73","65","143.22","Stable"
"Mexico",2000,"Pond","Chlorination","3473.57","93.37","70","158.63","N/A"
"Mexico",2002,"Pond","Chlorination","3017.33","95.51","60","165.34","Improving"
"Mexico",2003,"Pond","Chlorination","2578.00","48.71","60","122.93","Worsening"
"Mexico",2004,"Pond","Chlorination","1890.57","61.33","35","142.42","Improving"
"Mexico",2010,"Pond","Chlorination","2997.67","40.28","60","110.30","Worsening"
"Mexico",2016,"Pond","Chlorination","3312.62","92.43","65","159.30","Improving"
"Mexico",2018,"Pond","Chlorination","2273.67","55.45","45","132.71","Worsening"
"Mexico",2001,"Pond","Filtration","2404.18","54.40","85","130.36","N/A"
"Mexico",2002,"Pond","Filtration","3017.33","88.22","60","158.05","Improving"
"Mexico",2003,"Pond","Filtration","2578.00","31.07","60","105.29","Worsening"
"Mexico",2006,"Pond","Filtration","3024.89","70.89","45","140.64","Improving"
"Mexico",2007,"Pond","Filtration","2866.67","87.46","60","158.79","Improving"
"Mexico",2009,"Pond","Filtration","2138.53","76.75","150","155.36","Worsening"
"Mexico",2010,"Pond","Filtration","2997.67","79.72","60","149.74","Worsening"
"Mexico",2012,"Pond","Filtration","2249.67","32.31","60","109.81","Worsening"
"Mexico",2015,"Pond","Filtration","3205.06","43.10","80","111.05","Improving"
"Mexico",2017,"Pond","Filtration","2384.84","65.46","285","141.61","Improving"
"Mexico",2022,"Pond","Filtration","2943.58","85.59","120","156.15","Improving"
"Mexico",2000,"River","Boiling","3473.57","65.93","70","131.19","N/A"
"Mexico",2002,"River","Boiling","3017.33","67.67","120","137.50","Improving"
"Mexico",2006,"River","Boiling","3024.89","79.50","90","149.25","Improving"
"Mexico",2007,"River","Boiling","2866.67","73.41","60","144.74","Worsening"
"Mexico",2011,"River","Boiling","3104.50","93.29","40","162.25","Improving"
"Mexico",2012,"River","Boiling","2249.67","92.25","60","169.75","Improving"
"Mexico",2016,"River","Boiling","3312.62","84.87","195","151.74","Worsening"
"Mexico",2017,"River","Boiling","2384.84","60.31","95","136.46","Worsening"
"Mexico",2020,"River","Boiling","2947.14","55.59","35","126.12","Worsening"
"Mexico",2001,"River","Chlorination","2404.18","89.82","85","165.78","N/A"
"Mexico",2005,"River","Chlorination","2518.40","98.54","50","173.36","Improving"
"Mexico",2006,"River","Chlorination","3024.89","85.27","45","155.02","Worsening"
"Mexico",2008,"River","Chlorination","3143.88","67.57","40","136.13","Worsening"
"Mexico",2012,"River","Chlorination","2249.67","97.89","60","175.39","Improving"
"Mexico",2013,"River","Chlorination","2851.45","96.68","55","168.17","Worsening"
"Mexico",2014,"River","Chlorination","2733.40","58.51","150","131.18","Worsening"
"Mexico",2017,"River","Chlorination","2384.84","74.05","190","150.20","Improving"
"Mexico",2019,"River","Chlorination","3024.00","42.62","55","112.38","Worsening"
"Mexico",2020,"River","Chlorination","2947.14","85.78","35","156.31","Improving"
"Mexico",2022,"River","Chlorination","2943.58","99.90","60","170.46","Improving"
"Mexico",2000,"River","Filtration","3473.57","80.07","70","145.33","N/A"
"Mexico",2002,"River","Filtration","3017.33","79.01","60","148.84","Improving"
"Mexico",2003,"River","Filtration","2578.00","30.90","60","105.12","Worsening"
"Mexico",2007,"River","Filtration","2866.67","52.95","120","124.28","Improving"
"Mexico",2015,"River","Filtration","3205.06","90.57","80","158.52","Improving"
"Mexico",2017,"River","Filtration","2384.84","72.83","190","148.98","Worsening"
"Mexico",2018,"River","Filtration","2273.67","72.13","45","149.39","Stable"
"Mexico",2019,"River","Filtration","3024.00","51.92","55","121.68","Worsening"
"Mexico",2020,"River","Filtration","2947.14","39.03","35","109.56","Worsening"
"Mexico",2021,"River","Filtration","2150.85","95.63","65","174.12","Improving"
"Mexico",2023,"River","Filtration","1640.14","65.98","70","149.58","Worsening"
"Mexico",2024,"River","Filtration","1798.67","79.40","60","161.41","Improving"
"Mexico",2000,"Spring","Boiling","3473.57","64.70","70","129.96","N/A"
"Mexico",2002,"Spring","Boiling","3017.33","59.63","60","129.46","Stable"
"Mexico",2003,"Spring","Boiling","2578.00","80.86","60","155.08","Improving"
"Mexico",2004,"Spring","Boiling","1890.57","38.68","105","119.77","Worsening"
"Mexico",2007,"Spring","Boiling","2866.67","75.38","60","146.71","Improving"
"Mexico",2010,"Spring","Boiling","2997.67","49.06","60","119.08","Worsening"
"Mexico",2011,"Spring","Boiling","3104.50","41.77","40","110.73","Worsening"
"Mexico",2013,"Spring","Boiling","2851.45","57.28","110","128.77","Improving"
"Mexico",2014,"Spring","Boiling","2733.40","87.31","50","159.98","Improving"
"Mexico",2015,"Spring","Boiling","3205.06","36.41","80","104.36","Worsening"
"Mexico",2018,"Spring","Boiling","2273.67","97.94","45","175.20","Improving"
"Mexico",2019,"Spring","Boiling","3024.00","81.53","55","151.29","Worsening"
"Mexico",2020,"Spring","Boiling","2947.14","75.03","35","145.56","Worsening"
"Mexico",2021,"Spring","Boiling","2150.85","45.11","65","123.60","Worsening"
"Mexico",2024,"Spring","Boiling","1798.67","94.92","60","176.93","Improving"
"Mexico",2000,"Spring","Chlorination","3473.57","59.48","140","124.74","N/A"
"Mexico",2003,"Spring","Chlorination","2578.00","59.96","120","134.18","Improving"
"Mexico",2009,"Spring","Chlorination","2138.53","88.96","75","167.57","Improving"
"Mexico",2012,"Spring","Chlorination","2249.67","46.90","60","124.40","Worsening"
"Mexico",2017,"Spring","Chlorination","2384.84","49.44","190","125.59","Improving"
"Mexico",2018,"Spring","Chlorination","2273.67","31.04","45","108.30","Worsening"
"Mexico",2022,"Spring","Chlorination","2943.58","59.54","120","130.10","Improving"
"Mexico",2023,"Spring","Chlorination","1640.14","54.39","35","137.99","Improving"
"Mexico",2000,"Spring","Filtration","3473.57","44.17","70","109.43","N/A"
"Mexico",2001,"Spring","Filtration","2404.18","34.02","85","109.98","Stable"
"Mexico",2002,"Spring","Filtration","3017.33","65.82","60","135.65","Improving"
"Mexico",2005,"Spring","Filtration","2518.40","49.11","50","123.93","Worsening"
"Mexico",2007,"Spring","Filtration","2866.67","67.43","60","138.76","Improving"
"Mexico",2008,"Spring","Filtration","3143.88","76.02","80","144.58","Improving"
"Mexico",2009,"Spring","Filtration","2138.53","60.01","150","138.62","Worsening"
"Mexico",2023,"Spring","Filtration","1640.14","78.93","35","162.53","Improving"
"Mexico",2000,"Tap","Boiling","3473.57","87.96","70","153.22","N/A"
"Mexico",2001,"Tap","Boiling","2404.18","78.74","85","154.70","Improving"
"Mexico",2006,"Tap","Boiling","3024.89","69.37","45","139.12","Worsening"
"Mexico",2009,"Tap","Boiling","2138.53","59.78","75","138.39","Stable"
"Mexico",2012,"Tap","Boiling","2249.67","35.76","60","113.26","Worsening"
"Mexico",2020,"Tap","Boiling","2947.14","72.62","35","143.15","Improving"
"Mexico",2024,"Tap","Boiling","1798.67","54.55","60","136.56","Worsening"
"Mexico",2000,"Tap","Chlorination","3473.57","66.14","70","131.40","N/A"
"Mexico",2002,"Tap","Chlorination","3017.33","45.66","60","115.49","Worsening"
"Mexico",2008,"Tap","Chlorination","3143.88","41.16","80","109.72","Worsening"
"Mexico",2010,"Tap","Chlorination","2997.67","37.81","60","107.83","Worsening"
"Mexico",2015,"Tap","Chlorination","3205.06","84.27","80","152.22","Improving"
"Mexico",2016,"Tap","Chlorination","3312.62","51.88","65","118.75","Worsening"
"Mexico",2022,"Tap","Chlorination","2943.58","96.35","60","166.91","Improving"
"Mexico",2024,"Tap","Chlorination","1798.67","47.87","120","129.88","Worsening"
"Mexico",2001,"Tap","Filtration","2404.18","63.08","170","139.04","N/A"
"Mexico",2004,"Tap","Filtration","1890.57","48.51","70","129.60","Worsening"
"Mexico",2007,"Tap","Filtration","2866.67","62.27","60","133.60","Improving"
"Mexico",2009,"Tap","Filtration","2138.53","63.53","225","142.14","Improving"
"Mexico",2010,"Tap","Filtration","2997.67","82.90","60","152.92","Improving"
"Mexico",2011,"Tap","Filtration","3104.50","58.87","80","127.83","Worsening"
"Mexico",2012,"Tap","Filtration","2249.67","35.27","120","112.77","Worsening"
"Mexico",2013,"Tap","Filtration","2851.45","66.66","55","138.15","Improving"
"Mexico",2014,"Tap","Filtration","2733.40","47.39","50","120.06","Worsening"
"Mexico",2019,"Tap","Filtration","3024.00","66.58","110","136.34","Improving"
"Mexico",2020,"Tap","Filtration","2947.14","40.51","35","111.04","Worsening"
"Mexico",2021,"Tap","Filtration","2150.85","87.55","65","166.04","Improving"
"Mexico",2024,"Tap","Filtration","1798.67","74.51","60","156.52","Worsening"
"Mexico",2000,"Well","Boiling","3473.57","40.46","70","105.72","N/A"
"Mexico",2001,"Well","Boiling","2404.18","67.03","85","142.99","Improving"
"Mexico",2002,"Well","Boiling","3017.33","66.67","60","136.50","Worsening"
"Mexico",2006,"Well","Boiling","3024.89","35.67","45","105.42","Worsening"
"Mexico",2015,"Well","Boiling","3205.06","43.81","80","111.76","Improving"
"Mexico",2016,"Well","Boiling","3312.62","62.53","65","129.40","Improving"
"Mexico",2017,"Well","Boiling","2384.84","90.43","190","166.58","Improving"
"Mexico",2018,"Well","Boiling","2273.67","51.12","45","128.38","Worsening"
"Mexico",2021,"Well","Boiling","2150.85","91.12","65","169.61","Improving"
"Mexico",2022,"Well","Boiling","2943.58","51.20","60","121.76","Worsening"
"Mexico",2024,"Well","Boiling","1798.67","88.08","60","170.09","Improving"
"Mexico",2002,"Well","Chlorination","3017.33","35.27","60","105.10","N/A"
"Mexico",2005,"Well","Chlorination","2518.40","43.63","100","118.45","Improving"
"Mexico",2013,"Well","Chlorination","2851.45","61.47","55","132.96","Improving"
"Mexico",2014,"Well","Chlorination","2733.40","83.41","50","156.08","Improving"
"Mexico",2018,"Well","Chlorination","2273.67","75.53","45","152.79","Worsening"
"Mexico",2021,"Well","Chlorination","2150.85","70.90","65","149.39","Worsening"
"Mexico",2024,"Well","Chlorination","1798.67","76.00","120","158.01","Improving"
"Mexico",2000,"Well","Filtration","3473.57","63.05","70","128.31","N/A"
"Mexico",2001,"Well","Filtration","2404.18","53.43","85","129.39","Improving"
"Mexico",2005,"Well","Filtration","2518.40","36.60","50","111.42","Worsening"
"Mexico",2012,"Well","Filtration","2249.67","63.50","60","141.00","Improving"
"Mexico",2015,"Well","Filtration","3205.06","56.95","160","124.90","Worsening"
"Mexico",2016,"Well","Filtration","3312.62","72.74","65","139.61","Improving"
"Mexico",2018,"Well","Filtration","2273.67","30.30","45","107.56","Worsening"
"Mexico",2021,"Well","Filtration","2150.85","96.22","65","174.71","Improving"
"Mexico",2024,"Well","Filtration","1798.67","34.00","60","116.01","Worsening"
"Nigeria",2000,"Lake","Boiling","2429.88","44.24","40","119.94","N/A"
"Nigeria",2004,"Lake","Boiling","2355.61","50.74","180","127.18","Improving"
"Nigeria",2008,"Lake","Boiling","2094.70","32.92","50","111.97","Worsening"
"Nigeria",2011,"Lake","Boiling","2226.00","42.23","85","119.97","Improving"
"Nigeria",2013,"Lake","Boiling","2338.27","55.83","110","132.45","Improving"
"Nigeria",2015,"Lake","Boiling","2459.47","79.10","75","154.51","Improving"
"Nigeria",2016,"Lake","Boiling","3014.64","82.17","70","152.02","Worsening"
"Nigeria",2017,"Lake","Boiling","2937.29","76.63","85","147.26","Worsening"
"Nigeria",2019,"Lake","Boiling","2632.38","81.72","80","155.40","Improving"
"Nigeria",2021,"Lake","Boiling","2332.55","48.63","55","125.30","Worsening"
"Nigeria",2023,"Lake","Boiling","2927.11","73.99","45","144.72","Improving"
"Nigeria",2005,"Lake","Chlorination","2882.90","72.26","50","143.43","N/A"
"Nigeria",2006,"Lake","Chlorination","2893.09","30.90","55","101.97","Worsening"
"Nigeria",2007,"Lake","Chlorination","2623.78","66.96","45","140.72","Improving"
"Nigeria",2008,"Lake","Chlorination","2094.70","73.81","50","152.86","Improving"
"Nigeria",2009,"Lake","Chlorination","1978.09","52.15","55","132.37","Worsening"
"Nigeria",2012,"Lake","Chlorination","2279.33","51.11","45","128.32","Worsening"
"Nigeria",2016,"Lake","Chlorination","3014.64","54.46","70","124.31","Worsening"
"Nigeria",2018,"Lake","Chlorination","1911.11","37.11","95","118.00","Worsening"
"Nigeria",2021,"Lake","Chlorination","2332.55","77.44","55","154.11","Improving"
"Nigeria",2024,"Lake","Chlorination","1873.63","49.40","80","130.66","Worsening"
"Nigeria",2000,"Lake","Filtration","2429.88","39.80","40","115.50","N/A"
"Nigeria",2001,"Lake","Filtration","2904.00","64.85","45","135.81","Improving"
"Nigeria",2003,"Lake","Filtration","3118.36","85.48","70","154.30","Improving"
"Nigeria",2007,"Lake","Filtration","2623.78","61.12","45","134.88","Worsening"
"Nigeria",2008,"Lake","Filtration","2094.70","86.07","50","165.12","Improving"
"Nigeria",2011,"Lake","Filtration","2226.00","68.34","85","146.08","Worsening"
"Nigeria",2013,"Lake","Filtration","2338.27","79.01","55","155.63","Improving"
"Nigeria",2021,"Lake","Filtration","2332.55","58.14","55","134.81","Worsening"
"Nigeria",2023,"Lake","Filtration","2927.11","70.85","45","141.58","Improving"
"Nigeria",2024,"Lake","Filtration","1873.63","70.08","160","151.34","Improving"
"Nigeria",2002,"Pond","Boiling","2382.18","83.53","110","159.71","N/A"
"Nigeria",2005,"Pond","Boiling","2882.90","59.68","150","130.85","Worsening"
"Nigeria",2008,"Pond","Boiling","2094.70","66.33","50","145.38","Improving"
"Nigeria",2014,"Pond","Boiling","2738.64","33.51","70","106.12","Worsening"
"Nigeria",2015,"Pond","Boiling","2459.47","91.78","150","167.19","Improving"
"Nigeria",2016,"Pond","Boiling","3014.64","58.48","70","128.33","Worsening"
"Nigeria",2017,"Pond","Boiling","2937.29","64.31","85","134.94","Improving"
"Nigeria",2018,"Pond","Boiling","1911.11","68.80","95","149.69","Improving"
"Nigeria",2020,"Pond","Boiling","2263.59","47.80","170","125.16","Worsening"
"Nigeria",2021,"Pond","Boiling","2332.55","38.59","55","115.26","Worsening"
"Nigeria",2022,"Pond","Boiling","2086.13","94.52","40","173.66","Improving"
"Nigeria",2004,"Pond","Chlorination","2355.61","46.17","90","122.61","N/A"
"Nigeria",2008,"Pond","Chlorination","2094.70","88.42","50","167.47","Improving"
"Nigeria",2009,"Pond","Chlorination","1978.09","80.58","55","160.80","Worsening"
"Nigeria",2010,"Pond","Chlorination","2749.18","59.92","55","132.43","Worsening"
"Nigeria",2011,"Pond","Chlorination","2226.00","99.12","85","176.86","Improving"
"Nigeria",2016,"Pond","Chlorination","3014.64","37.28","70","107.13","Worsening"
"Nigeria",2017,"Pond","Chlorination","2937.29","34.46","85","105.09","Worsening"
"Nigeria",2020,"Pond","Chlorination","2263.59","77.68","85","155.04","Improving"
"Nigeria",2022,"Pond","Chlorination","2086.13","38.68","40","117.82","Worsening"
"Nigeria",2003,"Pond","Filtration","3118.36","33.49","70","102.31","N/A"
"Nigeria",2006,"Pond","Filtration","2893.09","42.07","55","113.14","Improving"
"Nigeria",2009,"Pond","Filtration","1978.09","50.91","55","131.13","Improving"
"Nigeria",2012,"Pond","Filtration","2279.33","52.64","45","129.85","Worsening"
"Nigeria",2015,"Pond","Filtration","2459.47","77.75","75","153.16","Improving"
"Nigeria",2017,"Pond","Filtration","2937.29","54.11","255","124.74","Worsening"
"Nigeria",2022,"Pond","Filtration","2086.13","41.24","40","120.38","Worsening"
"Nigeria",2002,"River","Boiling","2382.18","89.52","55","165.70","N/A"
"Nigeria",2003,"River","Boiling","3118.36","46.09","140","114.91","Worsening"
"Nigeria",2004,"River","Boiling","2355.61","78.52","90","154.96","Improving"
"Nigeria",2005,"River","Boiling","2882.90","78.57","50","149.74","Worsening"
"Nigeria",2006,"River","Boiling","2893.09","31.37","55","102.44","Worsening"
"Nigeria",2007,"River","Boiling","2623.78","46.36","45","120.12","Improving"
"Nigeria",2012,"River","Boiling","2279.33","87.56","45","164.77","Improving"
"Nigeria",2013,"River","Boiling","2338.27","88.28","110","164.90","Stable"
"Nigeria",2016,"River","Boiling","3014.64","40.56","70","110.41","Worsening"
"Nigeria",2017,"River","Boiling","2937.29","53.40","170","124.03","Improving"
"Nigeria",2020,"River","Boiling","2263.59","50.44","255","127.80","Improving"
"Nigeria",2000,"River","Chlorination","2429.88","45.31","40","121.01","N/A"
"Nigeria",2003,"River","Chlorination","3118.36","42.17","210","110.99","Worsening"
"Nigeria",2009,"River","Chlorination","1978.09","40.60","55","120.82","Improving"
"Nigeria",2010,"River","Chlorination","2749.18","77.59","165","150.10","Improving"
"Nigeria",2013,"River","Chlorination","2338.27","85.64","55","162.26","Improving"
"Nigeria",2015,"River","Chlorination","2459.47","39.38","75","114.79","Worsening"
"Nigeria",2018,"River","Chlorination","1911.11","38.69","190","119.58","Improving"
"Nigeria",2019,"River","Chlorination","2632.38","60.82","160","134.50","Improving"
"Nigeria",2020,"River","Chlorination","2263.59","98.64","85","176.00","Improving"
"Nigeria",2024,"River","Chlorination","1873.63","61.85","80","143.11","Worsening"
"Nigeria",2000,"River","Filtration","2429.88","89.86","40","165.56","N/A"
"Nigeria",2001,"River","Filtration","2904.00","41.84","45","112.80","Worsening"
"Nigeria",2003,"River","Filtration","3118.36","76.32","140","145.14","Improving"
"Nigeria",2004,"River","Filtration","2355.61","43.45","180","119.89","Worsening"
"Nigeria",2005,"River","Filtration","2882.90","35.39","50","106.56","Worsening"
"Nigeria",2008,"River","Filtration","2094.70","90.06","50","169.11","Improving"
"Nigeria",2012,"River","Filtration","2279.33","59.33","45","136.54","Worsening"
"Nigeria",2015,"River","Filtration","2459.47","91.39","75","166.80","Improving"
"Nigeria",2016,"River","Filtration","3014.64","76.52","70","146.37","Worsening"
"Nigeria",2019,"River","Filtration","2632.38","66.45","240","140.13","Worsening"
"Nigeria",2002,"Spring","Boiling","2382.18","80.49","110","156.67","N/A"
"Nigeria",2004,"Spring","Boiling","2355.61","46.50","180","122.94","Worsening"
"Nigeria",2006,"Spring","Boiling","2893.09","77.47","55","148.54","Improving"
"Nigeria",2009,"Spring","Boiling","1978.09","31.22","55","111.44","Worsening"
"Nigeria",2011,"Spring","Boiling","2226.00","62.40","170","140.14","Improving"
"Nigeria",2013,"Spring","Boiling","2338.27","62.17","55","138.79","Worsening"
"Nigeria",2018,"Spring","Boiling","1911.11","95.51","95","176.40","Improving"
"Nigeria",2019,"Spring","Boiling","2632.38","63.96","160","137.64","Worsening"
"Nigeria",2022,"Spring","Boiling","2086.13","88.73","40","167.87","Improving"
"Nigeria",2024,"Spring","Boiling","1873.63","95.40","80","176.66","Improving"
"Nigeria",2001,"Spring","Chlorination","2904.00","71.38","45","142.34","N/A"
"Nigeria",2003,"Spring","Chlorination","3118.36","48.30","70","117.12","Worsening"
"Nigeria",2006,"Spring","Chlorination","2893.09","31.56","55","102.63","Worsening"
"Nigeria",2007,"Spring","Chlorination","2623.78","50.14","45","123.90","Improving"
"Nigeria",2008,"Spring","Chlorination","2094.70","89.46","50","168.51","Improving"
"Nigeria",2011,"Spring","Chlorination","2226.00","96.75","85","174.49","Improving"
"Nigeria",2014,"Spring","Chlorination","2738.64","90.56","70","163.17","Worsening"
"Nigeria",2020,"Spring","Chlorination","2263.59","66.84","85","144.20","Worsening"
"Nigeria",2021,"Spring","Chlorination","2332.55","52.25","165","128.92","Worsening"
"Nigeria",2002,"Spring","Filtration","2382.18","32.33","55","108.51","N/A"
"Nigeria",2004,"Spring","Filtration","2355.61","35.15","90","111.59","Improving"
"Nigeria",2007,"Spring","Filtration","2623.78","44.75","45","118.51","Improving"
"Nigeria",2010,"Spring","Filtration","2749.18","57.90","55","130.41","Improving"
"Nigeria",2012,"Spring","Filtration","2279.33","99.27","45","176.48","Improving"
"Nigeria",2014,"Spring","Filtration","2738.64","34.48","70","107.09","Worsening"
"Nigeria",2016,"Spring","Filtration","3014.64","56.02","70","125.87","Improving"
"Nigeria",2018,"Spring","Filtration","1911.11","63.16","95","144.05","Improving"
"Nigeria",2019,"Spring","Filtration","2632.38","43.09","80","116.77","Worsening"
"Nigeria",2023,"Spring","Filtration","2927.11","42.70","45","113.43","Worsening"
"Nigeria",2000,"Tap","Boiling","2429.88","92.14","40","167.84","N/A"
"Nigeria",2001,"Tap","Boiling","2904.00","64.68","90","135.64","Worsening"
"Nigeria",2006,"Tap","Boiling","2893.09","85.95","55","157.02","Improving"
"Nigeria",2009,"Tap","Boiling","1978.09","89.11","55","169.33","Improving"
"Nigeria",2010,"Tap","Boiling","2749.18","72.81","55","145.32","Worsening"
"Nigeria",2011,"Tap","Boiling","2226.00","65.40","170","143.14","Worsening"
"Nigeria",2014,"Tap","Boiling","2738.64","30.69","70","103.30","Worsening"
"Nigeria",2015,"Tap","Boiling","2459.47","44.99","75","120.40","Improving"
"Nigeria",2017,"Tap","Boiling","2937.29","68.44","170","139.07","Improving"
"Nigeria",2018,"Tap","Boiling","1911.11","69.19","190","150.08","Improving"
"Nigeria",2024,"Tap","Boiling","1873.63","43.16","80","124.42","Worsening"
"Nigeria",2000,"Tap","Chlorination","2429.88","36.28","40","111.98","N/A"
"Nigeria",2002,"Tap","Chlorination","2382.18","80.78","55","156.96","Improving"
"Nigeria",2003,"Tap","Chlorination","3118.36","34.49","70","103.31","Worsening"
"Nigeria",2004,"Tap","Chlorination","2355.61","46.78","90","123.22","Improving"
"Nigeria",2005,"Tap","Chlorination","2882.90","65.81","50","136.98","Improving"
"Nigeria",2007,"Tap","Chlorination","2623.78","90.52","45","164.28","Improving"
"Nigeria",2009,"Tap","Chlorination","1978.09","83.36","55","163.58","Stable"
"Nigeria",2010,"Tap","Chlorination","2749.18","38.42","55","110.93","Worsening"
"Nigeria",2011,"Tap","Chlorination","2226.00","36.90","85","114.64","Improving"
"Nigeria",2012,"Tap","Chlorination","2279.33","47.70","45","124.91","Improving"
"Nigeria",2014,"Tap","Chlorination","2738.64","75.38","210","147.99","Improving"
"Nigeria",2018,"Tap","Chlorination","1911.11","78.88","95","159.77","Improving"
"Nigeria",2019,"Tap","Chlorination","2632.38","57.69","80","131.37","Worsening"
"Nigeria",2020,"Tap","Chlorination","2263.59","73.74","85","151.10","Improving"
"Nigeria",2005,"Tap","Filtration","2882.90","76.61","50","147.78","N/A"
"Nigeria",2008,"Tap","Filtration","2094.70","64.31","100","143.36","Worsening"
"Nigeria",2014,"Tap","Filtration","2738.64","90.48","70","163.09","Improving"
"Nigeria",2015,"Tap","Filtration","2459.47","52.02","150","127.43","Worsening"
"Nigeria",2018,"Tap","Filtration","1911.11","83.46","95","164.35","Improving"
"Nigeria",2019,"Tap","Filtration","2632.38","55.60","80","129.28","Worsening"
"Nigeria",2020,"Tap","Filtration","2263.59","66.16","85","143.52","Improving"
"Nigeria",2023,"Tap","Filtration","2927.11","67.73","90","138.46","Worsening"
"Nigeria",2024,"Tap","Filtration","1873.63","63.12","160","144.38","Improving"
"Nigeria",2001,"Well","Boiling","2904.00","93.63","45","164.59","N/A"
"Nigeria",2002,"Well","Boiling","2382.18","96.43","55","172.61","Improving"
"Nigeria",2007,"Well","Boiling","2623.78","53.51","45","127.27","Worsening"
"Nigeria",2011,"Well","Boiling","2226.00","64.61","170","142.35","Improving"
"Nigeria",2013,"Well","Boiling","2338.27","99.51","55","176.13","Improving"
"Nigeria",2015,"Well","Boiling","2459.47","69.67","75","145.08","Worsening"
"Nigeria",2016,"Well","Boiling","3014.64","64.58","140","134.43","Worsening"
"Nigeria",2018,"Well","Boiling","1911.11","57.77","190","138.66","Improving"
"Nigeria",2019,"Well","Boiling","2632.38","37.22","80","110.90","Worsening"
"Nigeria",2024,"Well","Boiling","1873.63","52.68","80","133.94","Improving"
"Nigeria",2004,"Well","Chlorination","2355.61","44.88","360","121.32","N/A"
"Nigeria",2007,"Well","Chlorination","2623.78","86.03","45","159.79","Improving"
"Nigeria",2009,"Well","Chlorination","1978.09","80.52","55","160.74","Stable"
"Nigeria",2010,"Well","Chlorination","2749.18","87.44","55","159.95","Stable"
"Nigeria",2011,"Well","Chlorination","2226.00","88.31","85","166.05","Improving"
"Nigeria",2013,"Well","Chlorination","2338.27","55.44","55","132.06","Worsening"
"Nigeria",2014,"Well","Chlorination","2738.64","46.82","70","119.43","Worsening"
"Nigeria",2015,"Well","Chlorination","2459.47","60.70","75","136.11","Improving"
"Nigeria",2016,"Well","Chlorination","3014.64","58.81","140","128.66","Worsening"
"Nigeria",2017,"Well","Chlorination","2937.29","56.11","85","126.74","Worsening"
"Nigeria",2019,"Well","Chlorination","2632.38","44.73","80","118.41","Worsening"
"Nigeria",2020,"Well","Chlorination","2263.59","49.82","170","127.18","Improving"
"Nigeria",2024,"Well","Chlorination","1873.63","58.82","80","140.08","Improving"
"Nigeria",2019,"Well","Filtration","2632.38","95.84","80","169.52","N/A"
"Nigeria",2021,"Well","Filtration","2332.55","96.05","55","172.72","Improving"
"Pakistan",2000,"Lake","Boiling","2461.33","64.62","360","140.01","N/A"
"Pakistan",2006,"Lake","Boiling","2612.08","65.64","60","139.52","Stable"
"Pakistan",2008,"Lake","Boiling","3103.13","80.87","40","149.84","Improving"
"Pakistan",2009,"Lake","Boiling","2475.87","84.12","75","159.36","Improving"
